           year          carbon        nitrogen
       10.46307         8.45475         0.72432
       10.46581         8.45075         0.72399
       10.46855         8.44675         0.72365
       10.47129         8.44275         0.72332
       10.47403         8.43876         0.72299
       10.47677         8.43476         0.72266
       10.47951         8.43077         0.72233
       10.48225         8.42678         0.72200
       10.48499         8.42279         0.72167
       10.48773         8.41880         0.72134
       10.49047         8.41482         0.72101
       10.49321         8.41083         0.72069
       10.49595         8.40685         0.72036
       10.49869         8.40287         0.72003
       10.50143         8.39889         0.71970
       10.50417         8.39491         0.71937
       10.50691         8.39094         0.71904
       10.50965         8.38696         0.71871
       10.51239         8.38299         0.71838
       10.51513         8.37902         0.71805
       10.51787         8.37505         0.71773
       10.52061         8.37108         0.71740
       10.52334         8.36712         0.71707
       10.52608         8.36315         0.71674
       10.52882         8.35919         0.71641
       10.53156         8.35523         0.71609
       10.53430         8.35127         0.71576
       10.53704         8.34731         0.71543
       10.53978         8.34336         0.71511
       10.54252         8.33940         0.71478
       10.54526         8.33545         0.71445
       10.54800         8.33150         0.71412
       10.55074         8.32755         0.71380
       10.55348         8.32360         0.71347
       10.55622         8.31966         0.71315
       10.55896         8.31571         0.71282
       10.56170         8.31177         0.71249
       10.56444         8.30783         0.71217
       10.56718         8.30389         0.71184
       10.56992         8.29995         0.71152
       10.57266         8.29601         0.71119
       10.57540         8.29208         0.71086
       10.57814         8.28815         0.71054
       10.58088         8.28422         0.71021
       10.58362         8.28029         0.70989
       10.58636         8.27636         0.70956
       10.58910         8.27243         0.70924
       10.59184         8.26851         0.70891
       10.59458         8.26458         0.70859
       10.59732         8.26066         0.70827
       10.60006         8.25674         0.70794
       10.60280         8.25282         0.70762
       10.60554         8.24891         0.70729
       10.60828         8.24499         0.70697
       10.61102         8.24108         0.70665
       10.61376         8.23717         0.70632
       10.61650         8.23326         0.70600
       10.61924         8.22935         0.70568
       10.62197         8.22544         0.70535
       10.62471         8.22154         0.70503
       10.62745         8.21763         0.70471
       10.63019         8.21373         0.70438
       10.63293         8.20983         0.70406
       10.63567         8.20593         0.70374
