        hour        infil
     3.53333      1.16695
     3.53611      1.16765
     3.53889      1.16834
     3.54167      1.16904
     3.54444      1.16973
     3.54722      1.17042
     3.55000      1.17111
     3.55278      1.17181
     3.55556      1.17250
     3.55833      1.17319
     3.56111      1.17388
     3.56389      1.17457
     3.56667      1.17526
     3.56944      1.17595
     3.57222      1.17664
     3.57500      1.17733
     3.57778      1.17802
     3.58056      1.17871
     3.58333      1.17939
     3.58611      1.18008
     3.58889      1.18077
     3.59167      1.18146
     3.59444      1.18214
     3.59722      1.18283
     3.60000      1.18351
     3.60278      1.18420
     3.60556      1.18488
     3.60833      1.18557
     3.61111      1.18625
     3.61389      1.18693
     3.61667      1.18762
     3.61944      1.18830
     3.62222      1.18898
     3.62500      1.18966
     3.62778      1.19035
     3.63056      1.19103
     3.63333      1.19171
     3.63611      1.19239
     3.63889      1.19307
     3.64167      1.19375
     3.64444      1.19443
     3.64722      1.19510
     3.65000      1.19578
     3.65278      1.19646
     3.65556      1.19714
     3.65833      1.19782
     3.66111      1.19849
     3.66389      1.19917
     3.66667      1.19985
     3.66944      1.20052
     3.67222      1.20120
     3.67500      1.20187
     3.67778      1.20255
     3.68056      1.20322
     3.68333      1.20390
     3.68611      1.20457
     3.68889      1.20524
     3.69167      1.20591
     3.69444      1.20659
     3.69722      1.20726
     3.70000      1.20793
     3.70278      1.20860
     3.70556      1.20927
     3.70833      1.20994
     3.71111      1.21061
     3.71389      1.21128
     3.71667      1.21195
     3.71944      1.21262
     3.72222      1.21329
     3.72500      1.21396
     3.72778      1.21463
     3.73056      1.21530
     3.73333      1.21596
     3.73611      1.21663
     3.73889      1.21730
     3.74167      1.21796
     3.74444      1.21863
     3.74722      1.21929
     3.75000      1.21996
     3.75278      1.22062
     3.75556      1.22129
     3.75833      1.22195
     3.76111      1.22262
     3.76389      1.22328
     3.76667      1.22394
     3.76944      1.22461
     3.77222      1.22527
     3.77500      1.22593
     3.77778      1.22659
     3.78056      1.22725
     3.78333      1.22791
     3.78611      1.22857
     3.78889      1.22923
     3.79167      1.22989
     3.79444      1.23055
     3.79722      1.23121
     3.80000      1.23187
     3.80278      1.23253
     3.80556      1.23319
     3.80833      1.23385
     3.81111      1.23450
     3.81389      1.23516
     3.81667      1.23582
     3.81944      1.23647
     3.82222      1.23713
     3.82500      1.23779
     3.82778      1.23844
     3.83056      1.23910
     3.83333      1.23975
     3.83611      1.24041
     3.83889      1.24106
     3.84167      1.24171
     3.84444      1.24237
     3.84722      1.24302
     3.85000      1.24367
     3.85278      1.24433
     3.85556      1.24498
     3.85833      1.24563
     3.86111      1.24628
     3.86389      1.24693
     3.86667      1.24758
     3.86944      1.24823
     3.87222      1.24888
     3.87500      1.24953
     3.87778      1.25018
     3.88056      1.25083
     3.88333      1.25148
     3.88611      1.25213
     3.88889      1.25278
     3.89167      1.25343
     3.89444      1.25407
     3.89722      1.25472
     3.90000      1.25537
     3.90278      1.25601
     3.90556      1.25666
     3.90833      1.25731
     3.91111      1.25795
     3.91389      1.25860
     3.91667      1.25924
     3.91944      1.25989
     3.92222      1.26053
     3.92500      1.26117
     3.92778      1.26182
     3.93056      1.26246
     3.93333      1.26310
     3.93611      1.26375
     3.93889      1.26439
     3.94167      1.26503
     3.94444      1.26567
     3.94722      1.26631
     3.95000      1.26695
     3.95278      1.26760
     3.95556      1.26824
     3.95833      1.26888
     3.96111      1.26952
     3.96389      1.27015
     3.96667      1.27079
     3.96944      1.27143
     3.97222      1.27207
     3.97500      1.27271
     3.97778      1.27335
     3.98056      1.27399
     3.98333      1.27462
     3.98611      1.27526
     3.98889      1.27590
     3.99167      1.27653
     3.99444      1.27717
     3.99722      1.27780
     4.00000      1.27844
     4.00278      1.27907
     4.00556      1.27971
     4.00833      1.28034
     4.01111      1.28098
     4.01389      1.28161
     4.01667      1.28225
     4.01944      1.28288
     4.02222      1.28351
     4.02500      1.28415
     4.02778      1.28478
     4.03056      1.28541
     4.03333      1.28604
     4.03611      1.28667
     4.03889      1.28730
     4.04167      1.28794
     4.04444      1.28857
     4.04722      1.28920
     4.05000      1.28983
     4.05278      1.29046
     4.05556      1.29109
     4.05833      1.29171
     4.06111      1.29234
     4.06389      1.29297
     4.06667      1.29360
     4.06944      1.29423
     4.07222      1.29486
     4.07500      1.29548
     4.07778      1.29611
     4.08056      1.29674
     4.08333      1.29736
     4.08611      1.29799
     4.08889      1.29862
     4.09167      1.29924
     4.09444      1.29987
     4.09722      1.30049
     4.10000      1.30112
     4.10278      1.30174
     4.10556      1.30236
     4.10833      1.30299
     4.11111      1.30361
     4.11389      1.30423
     4.11667      1.30486
     4.11944      1.30548
     4.12222      1.30610
     4.12500      1.30673
     4.12778      1.30735
     4.13056      1.30797
     4.13333      1.30859
     4.13611      1.30921
     4.13889      1.30983
     4.14167      1.31045
     4.14444      1.31107
     4.14722      1.31169
     4.15000      1.31231
     4.15278      1.31293
     4.15556      1.31355
     4.15833      1.31417
     4.16111      1.31479
     4.16389      1.31541
     4.16667      1.31602
     4.16944      1.31664
     4.17222      1.31726
     4.17500      1.31788
     4.17778      1.31849
     4.18056      1.31911
     4.18333      1.31972
     4.18611      1.32034
     4.18889      1.32096
     4.19167      1.32157
     4.19444      1.32219
     4.19722      1.32280
     4.20000      1.32342
     4.20278      1.32403
     4.20556      1.32464
     4.20833      1.32526
     4.21111      1.32587
     4.21389      1.32648
     4.21667      1.32710
     4.21944      1.32771
     4.22222      1.32832
     4.22500      1.32893
     4.22778      1.32955
     4.23056      1.33016
     4.23333      1.33077
     4.23611      1.33138
     4.23889      1.33199
     4.24167      1.33260
     4.24444      1.33321
     4.24722      1.33382
     4.25000      1.33443
     4.25278      1.33504
     4.25556      1.33565
     4.25833      1.33626
     4.26111      1.33687
     4.26389      1.33748
     4.26667      1.33808
     4.26944      1.33869
     4.27222      1.33930
     4.27500      1.33991
     4.27778      1.34051
     4.28056      1.34112
     4.28333      1.34173
     4.28611      1.34233
     4.28889      1.34294
     4.29167      1.34355
     4.29444      1.34415
     4.29722      1.34476
     4.30000      1.34536
     4.30278      1.34597
     4.30556      1.34657
     4.30833      1.34717
     4.31111      1.34778
     4.31389      1.34838
     4.31667      1.34898
     4.31944      1.34959
     4.32222      1.35019
     4.32500      1.35079
     4.32778      1.35140
     4.33056      1.35200
     4.33333      1.35260
     4.33611      1.35320
     4.33889      1.35380
     4.34167      1.35440
     4.34444      1.35500
     4.34722      1.35560
     4.35000      1.35621
     4.35278      1.35681
     4.35556      1.35741
     4.35833      1.35800
     4.36111      1.35860
     4.36389      1.35920
     4.36667      1.35980
     4.36944      1.36040
     4.37222      1.36100
     4.37500      1.36160
     4.37778      1.36219
     4.38056      1.36279
     4.38333      1.36339
     4.38611      1.36399
     4.38889      1.36458
     4.39167      1.36518
     4.39444      1.36578
     4.39722      1.36637
     4.40000      1.36697
     4.40278      1.36756
     4.40556      1.36816
     4.40833      1.36875
     4.41111      1.36935
     4.41389      1.36994
     4.41667      1.37054
     4.41944      1.37113
     4.42222      1.37172
     4.42500      1.37232
     4.42778      1.37291
     4.43056      1.37350
     4.43333      1.37410
     4.43611      1.37469
     4.43889      1.37528
     4.44167      1.37587
     4.44444      1.37647
     4.44722      1.37706
     4.45000      1.37765
     4.45278      1.37824
     4.45556      1.37883
     4.45833      1.37942
     4.46111      1.38001
     4.46389      1.38060
     4.46667      1.38119
     4.46944      1.38178
     4.47222      1.38237
     4.47500      1.38296
     4.47778      1.38355
     4.48056      1.38414
     4.48333      1.38473
     4.48611      1.38532
     4.48889      1.38590
     4.49167      1.38649
     4.49444      1.38708
     4.49722      1.38767
     4.50000      1.38825
     4.50278      1.38884
     4.50556      1.38943
     4.50833      1.39001
     4.51111      1.39060
     4.51389      1.39119
     4.51667      1.39177
     4.51944      1.39236
     4.52222      1.39294
     4.52500      1.39353
     4.52778      1.39411
     4.53056      1.39470
     4.53333      1.39528
     4.53611      1.39586
     4.53889      1.39645
     4.54167      1.39703
     4.54444      1.39761
     4.54722      1.39820
     4.55000      1.39878
     4.55278      1.39936
     4.55556      1.39995
     4.55833      1.40053
     4.56111      1.40111
     4.56389      1.40169
     4.56667      1.40227
     4.56944      1.40285
     4.57222      1.40344
     4.57500      1.40402
     4.57778      1.40460
     4.58056      1.40518
     4.58333      1.40576
     4.58611      1.40634
     4.58889      1.40692
     4.59167      1.40750
     4.59444      1.40808
     4.59722      1.40865
     4.60000      1.40923
     4.60278      1.40981
     4.60556      1.41039
     4.60833      1.41097
     4.61111      1.41155
     4.61389      1.41212
     4.61667      1.41270
     4.61944      1.41328
     4.62222      1.41386
     4.62500      1.41443
     4.62778      1.41501
     4.63056      1.41558
     4.63333      1.41616
     4.63611      1.41674
     4.63889      1.41731
     4.64167      1.41789
     4.64444      1.41846
     4.64722      1.41904
     4.65000      1.41961
     4.65278      1.42019
     4.65556      1.42076
     4.65833      1.42134
     4.66111      1.42191
     4.66389      1.42248
     4.66667      1.42306
     4.66944      1.42363
     4.67222      1.42420
     4.67500      1.42478
     4.67778      1.42535
     4.68056      1.42592
     4.68333      1.42649
     4.68611      1.42706
     4.68889      1.42764
     4.69167      1.42821
     4.69444      1.42878
     4.69722      1.42935
     4.70000      1.42992
     4.70278      1.43049
     4.70556      1.43106
     4.70833      1.43163
     4.71111      1.43220
     4.71389      1.43277
     4.71667      1.43334
     4.71944      1.43391
     4.72222      1.43448
     4.72500      1.43505
     4.72778      1.43562
     4.73056      1.43619
     4.73333      1.43675
     4.73611      1.43732
     4.73889      1.43789
     4.74167      1.43846
     4.74444      1.43903
     4.74722      1.43959
     4.75000      1.44016
     4.75278      1.44073
     4.75556      1.44129
     4.75833      1.44186
     4.76111      1.44243
     4.76389      1.44299
     4.76667      1.44356
     4.76944      1.44412
     4.77222      1.44469
     4.77500      1.44525
     4.77778      1.44582
     4.78056      1.44638
     4.78333      1.44695
     4.78611      1.44751
     4.78889      1.44808
     4.79167      1.44864
     4.79444      1.44920
     4.79722      1.44977
     4.80000      1.45033
     4.80278      1.45089
     4.80556      1.45146
